base,outer,inner,k_outer,k_inner,samples,successes,percentage,is_coprime
30,21,9,0,1,1000,0,0.00,false
30,21,9,1,0,1000,0,0.00,false
30,21,9,1,1,1000,0,0.00,false
30,21,9,2,2,1000,0,0.00,false
30,21,10,0,0,1000,0,0.00,false
30,21,10,0,1,1000,0,0.00,false
30,21,10,1,0,1000,0,0.00,false
30,21,10,1,1,1000,0,0.00,false
30,21,10,2,2,1000,0,0.00,false
30,21,11,0,0,1000,0,0.00,false
30,21,11,0,1,1000,0,0.00,false
30,21,11,1,0,1000,0,0.00,false
30,21,11,1,1,1000,0,0.00,false
30,21,11,2,2,1000,0,0.00,false
30,21,12,0,0,1000,0,0.00,false
30,21,12,0,1,1000,0,0.00,false
30,21,12,1,0,1000,0,0.00,false
30,21,12,1,1,1000,0,0.00,false
30,21,12,2,2,1000,0,0.00,false
30,21,13,0,0,1000,0,0.00,false
30,21,13,0,1,1000,0,0.00,false
30,21,13,1,0,1000,0,0.00,false
30,21,13,1,1,1000,0,0.00,false
30,21,13,2,2,1000,0,0.00,false
30,21,14,0,0,1000,0,0.00,false
30,21,14,0,1,1000,0,0.00,false
30,21,14,1,0,1000,0,0.00,false
30,21,14,1,1,1000,0,0.00,false
30,21,14,2,2,1000,0,0.00,false
30,21,15,0,0,1000,0,0.00,false
30,21,15,0,1,1000,0,0.00,false
30,21,15,1,0,1000,0,0.00,false
30,21,15,1,1,1000,0,0.00,false
30,21,15,2,2,1000,0,0.00,false
30,21,16,0,0,1000,0,0.00,false
30,21,16,0,1,1000,0,0.00,false
30,21,16,1,0,1000,0,0.00,false
30,21,16,1,1,1000,0,0.00,false
30,21,16,2,2,1000,0,0.00,false
30,21,17,0,0,1000,0,0.00,false
30,21,17,0,1,1000,0,0.00,false
30,21,17,1,0,1000,0,0.00,false
30,21,17,1,1,1000,0,0.00,false
30,21,17,2,2,1000,0,0.00,false
30,21,18,0,0,1000,0,0.00,false
30,21,18,0,1,1000,0,0.00,false
30,21,18,1,0,1000,0,0.00,false
30,21,18,1,1,1000,0,0.00,false
30,21,18,2,2,1000,0,0.00,false
30,21,19,0,0,1000,0,0.00,false
30,21,19,0,1,1000,0,0.00,false
30,21,19,1,0,1000,0,0.00,false
30,21,19,1,1,1000,0,0.00,false
30,21,19,2,2,1000,0,0.00,false
30,21,20,0,0,1000,0,0.00,false
30,21,20,0,1,1000,0,0.00,false
30,21,20,1,0,1000,0,0.00,false
30,21,20,1,1,1000,0,0.00,false
30,21,20,2,2,1000,0,0.00,false
30,21,22,0,0,1000,0,0.00,false
30,21,22,0,1,1000,0,0.00,false
30,21,22,1,0,1000,0,0.00,false
30,21,22,1,1,1000,0,0.00,false
30,21,22,2,2,1000,0,0.00,false
30,21,23,0,0,1000,0,0.00,false
30,21,23,0,1,1000,0,0.00,false
30,21,23,1,0,1000,0,0.00,false
30,21,23,1,1,1000,0,0.00,false
30,21,23,2,2,1000,0,0.00,false
30,21,24,0,0,1000,0,0.00,false
30,21,24,0,1,1000,0,0.00,false
30,21,24,1,0,1000,0,0.00,false
30,21,24,1,1,1000,0,0.00,false
30,21,24,2,2,1000,0,0.00,false
30,21,25,0,0,1000,0,0.00,false
30,21,25,0,1,1000,0,0.00,false
30,21,25,1,0,1000,0,0.00,false
30,21,25,1,1,1000,0,0.00,false
30,21,25,2,2,1000,0,0.00,false
30,21,26,0,0,1000,0,0.00,false
30,21,26,0,1,1000,0,0.00,false
30,21,26,1,0,1000,0,0.00,false
30,21,26,1,1,1000,0,0.00,false
30,21,26,2,2,1000,0,0.00,false
30,21,27,0,0,1000,0,0.00,false
30,21,27,0,1,1000,0,0.00,false
30,21,27,1,0,1000,0,0.00,false
30,21,27,1,1,1000,0,0.00,false
30,21,27,2,2,1000,0,0.00,false
30,21,28,0,0,1000,0,0.00,false
30,21,28,0,1,1000,0,0.00,false
30,21,28,1,0,1000,0,0.00,false
30,21,28,1,1,1000,0,0.00,false
30,21,28,2,2,1000,0,0.00,false
30,21,29,0,0,1000,0,0.00,false
30,21,29,0,1,1000,0,0.00,false
30,21,29,1,0,1000,0,0.00,false
30,21,29,1,1,1000,0,0.00,false
30,21,29,2,2,1000,0,0.00,false
30,22,1,0,0,1000,0,0.00,false
30,22,1,0,1,1000,0,0.00,false
30,22,1,1,0,1000,0,0.00,false
30,22,1,1,1,1000,0,0.00,false
30,22,1,2,2,1000,0,0.00,false
30,22,2,0,0,1000,0,0.00,false
30,22,2,0,1,1000,0,0.00,false
30,22,2,1,0,1000,0,0.00,false
30,22,2,1,1,1000,0,0.00,false
30,22,2,2,2,1000,0,0.00,false
30,22,3,0,0,1000,0,0.00,false
30,22,3,0,1,1000,0,0.00,false
30,22,3,1,0,1000,0,0.00,false
30,22,3,1,1,1000,0,0.00,false
30,22,3,2,2,1000,0,0.00,false
30,22,4,0,0,1000,0,0.00,false
30,22,4,0,1,1000,0,0.00,false
30,22,4,1,0,1000,0,0.00,false
30,22,4,1,1,1000,0,0.00,false
30,22,4,2,2,1000,0,0.00,false
30,22,5,0,0,1000,0,0.00,false
30,22,5,0,1,1000,0,0.00,false
30,22,5,1,0,1000,0,0.00,false
30,22,5,1,1,1000,0,0.00,false
30,22,5,2,2,1000,0,0.00,false
30,22,6,0,0,1000,0,0.00,false
30,22,6,0,1,1000,0,0.00,false
30,22,6,1,0,1000,0,0.00,false
30,22,6,1,1,1000,0,0.00,false
30,22,6,2,2,1000,0,0.00,false
30,22,7,0,0,1000,0,0.00,false
30,22,7,0,1,1000,0,0.00,false
30,22,7,1,0,1000,0,0.00,false
30,22,7,1,1,1000,0,0.00,false
30,22,7,2,2,1000,0,0.00,false
30,22,8,0,0,1000,0,0.00,false
30,22,8,0,1,1000,0,0.00,false
30,22,8,1,0,1000,0,0.00,false
30,22,8,1,1,1000,0,0.00,false
30,22,8,2,2,1000,0,0.00,false
30,22,9,0,0,1000,0,0.00,false
30,22,9,0,1,1000,0,0.00,false
30,22,9,1,0,1000,0,0.00,false
30,22,9,1,1,1000,0,0.00,false
30,22,9,2,2,1000,0,0.00,false
30,22,10,0,0,1000,0,0.00,false
30,22,10,0,1,1000,0,0.00,false
30,22,10,1,0,1000,0,0.00,false
30,22,10,1,1,1000,0,0.00,false
30,22,10,2,2,1000,0,0.00,false
30,22,11,0,0,1000,0,0.00,false
30,22,11,0,1,1000,0,0.00,false
30,22,11,1,0,1000,0,0.00,false
30,22,11,1,1,1000,0,0.00,false
30,22,11,2,2,1000,0,0.00,false
30,22,12,0,0,1000,0,0.00,false
30,22,12,0,1,1000,0,0.00,false
30,22,12,1,0,1000,0,0.00,false
30,22,12,1,1,1000,0,0.00,false
30,22,12,2,2,1000,0,0.00,false
30,22,13,0,0,1000,0,0.00,false
30,22,13,0,1,1000,0,0.00,false
30,22,13,1,0,1000,0,0.00,false
30,22,13,1,1,1000,0,0.00,false
30,22,13,2,2,1000,0,0.00,false
30,22,14,0,0,1000,0,0.00,false
30,22,14,0,1,1000,0,0.00,false
30,22,14,1,0,1000,0,0.00,false
30,22,14,1,1,1000,0,0.00,false
30,22,14,2,2,1000,0,0.00,false
30,22,15,0,0,1000,0,0.00,false
30,22,15,0,1,1000,0,0.00,false
30,22,15,1,0,1000,0,0.00,false
30,22,15,1,1,1000,0,0.00,false
30,22,15,2,2,1000,0,0.00,false
30,22,16,0,0,1000,0,0.00,false
30,22,16,0,1,1000,0,0.00,false
30,22,16,1,0,1000,0,0.00,false
30,22,16,1,1,1000,0,0.00,false
30,22,16,2,2,1000,0,0.00,false
30,22,17,0,0,1000,0,0.00,false
30,22,17,0,1,1000,0,0.00,false
30,22,17,1,0,1000,0,0.00,false
30,22,17,1,1,1000,0,0.00,false
30,22,17,2,2,1000,0,0.00,false
30,22,18,0,0,1000,0,0.00,false
30,22,18,0,1,1000,0,0.00,false
30,22,18,1,0,1000,0,0.00,false
30,22,18,1,1,1000,0,0.00,false
30,22,18,2,2,1000,0,0.00,false
30,22,19,0,0,1000,0,0.00,false
30,22,19,0,1,1000,0,0.00,false
30,22,19,1,0,1000,0,0.00,false
30,22,19,1,1,1000,0,0.00,false
30,22,19,2,2,1000,0,0.00,false
30,22,20,0,0,1000,0,0.00,false
30,22,20,0,1,1000,0,0.00,false
30,22,20,1,0,1000,0,0.00,false
30,22,20,1,1,1000,0,0.00,false
30,22,20,2,2,1000,0,0.00,false
30,22,21,0,0,1000,0,0.00,false
30,22,21,0,1,1000,0,0.00,false
30,22,21,1,0,1000,0,0.00,false
30,22,21,1,1,1000,0,0.00,false
30,22,21,2,2,1000,0,0.00,false
30,22,23,0,0,1000,0,0.00,false
30,22,23,0,1,1000,0,0.00,false
30,22,23,1,0,1000,0,0.00,false
30,22,23,1,1,1000,0,0.00,false
30,22,23,2,2,1000,0,0.00,false
30,22,24,0,0,1000,0,0.00,false
30,22,24,0,1,1000,0,0.00,false
30,22,24,1,0,1000,0,0.00,false
30,22,24,1,1,1000,0,0.00,false
30,22,24,2,2,1000,0,0.00,false
30,22,25,0,0,1000,0,0.00,false
30,22,25,0,1,1000,0,0.00,false
30,22,25,1,0,1000,0,0.00,false
30,22,25,1,1,1000,0,0.00,false
30,22,25,2,2,1000,0,0.00,false
30,22,26,0,0,1000,0,0.00,false
30,22,26,0,1,1000,0,0.00,false
30,22,26,1,0,1000,0,0.00,false
30,22,26,1,1,1000,0,0.00,false
30,22,26,2,2,1000,0,0.00,false
30,22,27,0,0,1000,0,0.00,false
30,22,27,0,1,1000,0,0.00,false
30,22,27,1,0,1000,0,0.00,false
30,22,27,1,1,1000,0,0.00,false
30,22,27,2,2,1000,0,0.00,false
30,22,28,0,0,1000,0,0.00,false
30,22,28,0,1,1000,0,0.00,false
30,22,28,1,0,1000,0,0.00,false
30,22,28,1,1,1000,0,0.00,false
30,22,28,2,2,1000,0,0.00,false
30,22,29,0,0,1000,0,0.00,false
30,22,29,0,1,1000,0,0.00,false
30,22,29,1,0,1000,0,0.00,false
30,22,29,1,1,1000,0,0.00,false
30,22,29,2,2,1000,0,0.00,false
30,23,1,0,0,1000,222,22.20,true
30,23,1,0,1,1000,166,16.60,true
30,23,1,1,0,1000,172,17.20,true
30,23,1,1,1,1000,122,12.20,true
30,23,1,2,2,1000,84,8.40,true
30,23,2,0,0,1000,224,22.40,false
30,23,2,0,1,1000,168,16.80,false
30,23,2,1,0,1000,174,17.40,false
30,23,2,1,1,1000,118,11.80,false
30,23,2,2,2,1000,70,7.00,false
30,23,3,0,0,1000,228,22.80,false
30,23,3,0,1,1000,144,14.40,false
30,23,3,1,0,1000,173,17.30,false
30,23,3,1,1,1000,121,12.10,false
30,23,3,2,2,1000,75,7.50,false
30,23,4,0,0,1000,227,22.70,false
30,23,4,0,1,1000,175,17.50,false
30,23,4,1,0,1000,148,14.80,false
30,23,4,1,1,1000,124,12.40,false
30,23,4,2,2,1000,85,8.50,false
30,23,5,0,0,1000,214,21.40,false
30,23,5,0,1,1000,165,16.50,false
30,23,5,1,0,1000,153,15.30,false
30,23,5,1,1,1000,123,12.30,false
30,23,5,2,2,1000,74,7.40,false
30,23,6,0,0,1000,213,21.30,false
30,23,6,0,1,1000,171,17.10,false
30,23,6,1,0,1000,160,16.00,false
30,23,6,1,1,1000,128,12.80,false
30,23,6,2,2,1000,95,9.50,false
30,23,7,0,0,1000,208,20.80,true
30,23,7,0,1,1000,165,16.50,true
30,23,7,1,0,1000,160,16.00,true
30,23,7,1,1,1000,140,14.00,true
30,23,7,2,2,1000,80,8.00,true
30,23,8,0,0,1000,223,22.30,false
30,23,8,0,1,1000,175,17.50,false
30,23,8,1,0,1000,156,15.60,false
30,23,8,1,1,1000,131,13.10,false
30,23,8,2,2,1000,82,8.20,false
30,23,9,0,0,1000,214,21.40,false
30,23,9,0,1,1000,172,17.20,false
30,23,9,1,0,1000,155,15.50,false
30,23,9,1,1,1000,126,12.60,false
30,23,9,2,2,1000,88,8.80,false
30,23,10,0,0,1000,224,22.40,false
30,23,10,0,1,1000,147,14.70,false
30,23,10,1,0,1000,164,16.40,false
30,23,10,1,1,1000,126,12.60,false
30,23,10,2,2,1000,98,9.80,false
30,23,11,0,0,1000,245,24.50,true
30,23,11,0,1,1000,161,16.10,true
30,23,11,1,0,1000,162,16.20,true
30,23,11,1,1,1000,124,12.40,true
30,23,11,2,2,1000,83,8.30,true
30,23,12,0,0,1000,220,22.00,false
30,23,12,0,1,1000,176,17.60,false
30,23,12,1,0,1000,150,15.00,false
30,23,12,1,1,1000,110,11.00,false
30,23,12,2,2,1000,90,9.00,false
30,23,13,0,0,1000,226,22.60,true
30,23,13,0,1,1000,152,15.20,true
30,23,13,1,0,1000,161,16.10,true
30,23,13,1,1,1000,123,12.30,true
30,23,13,2,2,1000,77,7.70,true
30,23,14,0,0,1000,234,23.40,false
30,23,14,0,1,1000,179,17.90,false
30,23,14,1,0,1000,154,15.40,false
30,23,14,1,1,1000,129,12.90,false
30,23,14,2,2,1000,92,9.20,false
30,23,15,0,0,1000,219,21.90,false
30,23,15,0,1,1000,164,16.40,false
30,23,15,1,0,1000,170,17.00,false
30,23,15,1,1,1000,121,12.10,false
30,23,15,2,2,1000,89,8.90,false
30,23,16,0,0,1000,230,23.00,false
30,23,16,0,1,1000,160,16.00,false
30,23,16,1,0,1000,147,14.70,false
30,23,16,1,1,1000,132,13.20,false
30,23,16,2,2,1000,94,9.40,false
30,23,17,0,0,1000,220,22.00,true
30,23,17,0,1,1000,151,15.10,true
30,23,17,1,0,1000,152,15.20,true
30,23,17,1,1,1000,121,12.10,true
30,23,17,2,2,1000,90,9.00,true
30,23,18,0,0,1000,229,22.90,false
30,23,18,0,1,1000,163,16.30,false
30,23,18,1,0,1000,157,15.70,false
30,23,18,1,1,1000,102,10.20,false
30,23,18,2,2,1000,85,8.50,false
30,23,19,0,0,1000,236,23.60,true
30,23,19,0,1,1000,145,14.50,true
30,23,19,1,0,1000,164,16.40,true
30,23,19,1,1,1000,130,13.00,true
30,23,19,2,2,1000,90,9.00,true
30,23,20,0,0,1000,242,24.20,false
30,23,20,0,1,1000,146,14.60,false
30,23,20,1,0,1000,164,16.40,false
30,23,20,1,1,1000,121,12.10,false
30,23,20,2,2,1000,83,8.30,false
30,23,21,0,0,1000,216,21.60,false
30,23,21,0,1,1000,160,16.00,false
30,23,21,1,0,1000,159,15.90,false
30,23,21,1,1,1000,121,12.10,false
30,23,21,2,2,1000,80,8.00,false
30,23,22,0,0,1000,226,22.60,false
30,23,22,0,1,1000,163,16.30,false
30,23,22,1,0,1000,161,16.10,false
30,23,22,1,1,1000,121,12.10,false
30,23,22,2,2,1000,74,7.40,false
30,23,24,0,0,1000,241,24.10,false
30,23,24,0,1,1000,167,16.70,false
30,23,24,1,0,1000,152,15.20,false
30,23,24,1,1,1000,113,11.30,false
30,23,24,2,2,1000,84,8.40,false
30,23,25,0,0,1000,237,23.70,false
30,23,25,0,1,1000,147,14.70,false
30,23,25,1,0,1000,170,17.00,false
30,23,25,1,1,1000,119,11.90,false
30,23,25,2,2,1000,83,8.30,false
30,23,26,0,0,1000,221,22.10,false
30,23,26,0,1,1000,159,15.90,false
30,23,26,1,0,1000,156,15.60,false
30,23,26,1,1,1000,126,12.60,false
30,23,26,2,2,1000,73,7.30,false
30,23,27,0,0,1000,243,24.30,false
30,23,27,0,1,1000,154,15.40,false
30,23,27,1,0,1000,143,14.30,false
30,23,27,1,1,1000,125,12.50,false
30,23,27,2,2,1000,73,7.30,false
30,23,28,0,0,1000,193,19.30,false
30,23,28,0,1,1000,177,17.70,false
30,23,28,1,0,1000,164,16.40,false
30,23,28,1,1,1000,120,12.00,false
30,23,28,2,2,1000,98,9.80,false
30,23,29,0,0,1000,224,22.40,true
30,23,29,0,1,1000,168,16.80,true
30,23,29,1,0,1000,161,16.10,true
30,23,29,1,1,1000,124,12.40,true
30,23,29,2,2,1000,75,7.50,true
30,24,1,0,0,1000,0,0.00,false
30,24,1,0,1,1000,0,0.00,false
30,24,1,1,0,1000,0,0.00,false
30,24,1,1,1,1000,0,0.00,false
30,24,1,2,2,1000,0,0.00,false
30,24,2,0,0,1000,0,0.00,false
30,24,2,0,1,1000,0,0.00,false
30,24,2,1,0,1000,0,0.00,false
30,24,2,1,1,1000,0,0.00,false
30,24,2,2,2,1000,0,0.00,false
30,24,3,0,0,1000,0,0.00,false
30,24,3,0,1,1000,0,0.00,false
30,24,3,1,0,1000,0,0.00,false
30,24,3,1,1,1000,0,0.00,false
30,24,3,2,2,1000,0,0.00,false
30,24,4,0,0,1000,0,0.00,false
30,24,4,0,1,1000,0,0.00,false
30,24,4,1,0,1000,0,0.00,false
30,24,4,1,1,1000,0,0.00,false
30,24,4,2,2,1000,0,0.00,false
30,24,5,0,0,1000,0,0.00,false
30,24,5,0,1,1000,0,0.00,false
30,24,5,1,0,1000,0,0.00,false
30,24,5,1,1,1000,0,0.00,false
30,24,5,2,2,1000,0,0.00,false
30,24,6,0,0,1000,0,0.00,false
30,24,6,0,1,1000,0,0.00,false
30,24,6,1,0,1000,0,0.00,false
30,24,6,1,1,1000,0,0.00,false
30,24,6,2,2,1000,0,0.00,false
30,24,7,0,0,1000,0,0.00,false
30,24,7,0,1,1000,0,0.00,false
30,24,7,1,0,1000,0,0.00,false
30,24,7,1,1,1000,0,0.00,false
30,24,7,2,2,1000,0,0.00,false
30,24,8,0,0,1000,0,0.00,false
30,24,8,0,1,1000,0,0.00,false
30,24,8,1,0,1000,0,0.00,false
30,24,8,1,1,1000,0,0.00,false
30,24,8,2,2,1000,0,0.00,false
30,24,9,0,0,1000,0,0.00,false
30,24,9,0,1,1000,0,0.00,false
30,24,9,1,0,1000,0,0.00,false
30,24,9,1,1,1000,0,0.00,false
30,24,9,2,2,1000,0,0.00,false
30,24,10,0,0,1000,0,0.00,false
30,24,10,0,1,1000,0,0.00,false
30,24,10,1,0,1000,0,0.00,false
30,24,10,1,1,1000,0,0.00,false
30,24,10,2,2,1000,0,0.00,false
30,24,11,0,0,1000,0,0.00,false
30,24,11,0,1,1000,0,0.00,false
30,24,11,1,0,1000,0,0.00,false
30,24,11,1,1,1000,0,0.00,false
30,24,11,2,2,1000,0,0.00,false
30,24,12,0,0,1000,0,0.00,false
30,24,12,0,1,1000,0,0.00,false
30,24,12,1,0,1000,0,0.00,false
30,24,12,1,1,1000,0,0.00,false
30,24,12,2,2,1000,0,0.00,false
30,24,13,0,0,1000,0,0.00,false
30,24,13,0,1,1000,0,0.00,false
30,24,13,1,0,1000,0,0.00,false
30,24,13,1,1,1000,0,0.00,false
30,24,13,2,2,1000,0,0.00,false
30,24,14,0,0,1000,0,0.00,false
30,24,14,0,1,1000,0,0.00,false
30,24,14,1,0,1000,0,0.00,false
30,24,14,1,1,1000,0,0.00,false
30,24,14,2,2,1000,0,0.00,false
30,24,15,0,0,1000,0,0.00,false
30,24,15,0,1,1000,0,0.00,false
30,24,15,1,0,1000,0,0.00,false
30,24,15,1,1,1000,0,0.00,false
30,24,15,2,2,1000,0,0.00,false
30,24,16,0,0,1000,0,0.00,false
30,24,16,0,1,1000,0,0.00,false
30,24,16,1,0,1000,0,0.00,false
30,24,16,1,1,1000,0,0.00,false
30,24,16,2,2,1000,0,0.00,false
30,24,17,0,0,1000,0,0.00,false
30,24,17,0,1,1000,0,0.00,false
30,24,17,1,0,1000,0,0.00,false
30,24,17,1,1,1000,0,0.00,false
30,24,17,2,2,1000,0,0.00,false
30,24,18,0,0,1000,0,0.00,false
30,24,18,0,1,1000,0,0.00,false
30,24,18,1,0,1000,0,0.00,false
30,24,18,1,1,1000,0,0.00,false
30,24,18,2,2,1000,0,0.00,false
30,24,19,0,0,1000,0,0.00,false
30,24,19,0,1,1000,0,0.00,false
30,24,19,1,0,1000,0,0.00,false
30,24,19,1,1,1000,0,0.00,false
30,24,19,2,2,1000,0,0.00,false
30,24,20,0,0,1000,0,0.00,false
30,24,20,0,1,1000,0,0.00,false
30,24,20,1,0,1000,0,0.00,false
30,24,20,1,1,1000,0,0.00,false
30,24,20,2,2,1000,0,0.00,false
30,24,21,0,0,1000,0,0.00,false
30,24,21,0,1,1000,0,0.00,false
30,24,21,1,0,1000,0,0.00,false
30,24,21,1,1,1000,0,0.00,false
30,24,21,2,2,1000,0,0.00,false
30,24,22,0,0,1000,0,0.00,false
30,24,22,0,1,1000,0,0.00,false
30,24,22,1,0,1000,0,0.00,false
30,24,22,1,1,1000,0,0.00,false
30,24,22,2,2,1000,0,0.00,false
30,24,23,0,0,1000,0,0.00,false
30,24,23,0,1,1000,0,0.00,false
30,24,23,1,0,1000,0,0.00,false
30,24,23,1,1,1000,0,0.00,false
30,24,23,2,2,1000,0,0.00,false
30,24,25,0,0,1000,0,0.00,false
30,24,25,0,1,1000,0,0.00,false
30,24,25,1,0,1000,0,0.00,false
30,24,25,1,1,1000,0,0.00,false
30,24,25,2,2,1000,0,0.00,false
30,24,26,0,0,1000,0,0.00,false
30,24,26,0,1,1000,0,0.00,false
30,24,26,1,0,1000,0,0.00,false
30,24,26,1,1,1000,0,0.00,false
30,24,26,2,2,1000,0,0.00,false
30,24,27,0,0,1000,0,0.00,false
30,24,27,0,1,1000,0,0.00,false
30,24,27,1,0,1000,0,0.00,false
30,24,27,1,1,1000,0,0.00,false
30,24,27,2,2,1000,0,0.00,false
30,24,28,0,0,1000,0,0.00,false
30,24,28,0,1,1000,0,0.00,false
30,24,28,1,0,1000,0,0.00,false
30,24,28,1,1,1000,0,0.00,false
30,24,28,2,2,1000,0,0.00,false
30,24,29,0,0,1000,0,0.00,false
30,24,29,0,1,1000,0,0.00,false
30,24,29,1,0,1000,0,0.00,false
30,24,29,1,1,1000,0,0.00,false
30,24,29,2,2,1000,0,0.00,false
30,25,1,0,0,1000,0,0.00,false
30,25,1,0,1,1000,0,0.00,false
30,25,1,1,0,1000,0,0.00,false
30,25,1,1,1,1000,0,0.00,false
30,25,1,2,2,1000,0,0.00,false
30,25,2,0,0,1000,0,0.00,false
30,25,2,0,1,1000,0,0.00,false
30,25,2,1,0,1000,0,0.00,false
30,25,2,1,1,1000,0,0.00,false
30,25,2,2,2,1000,0,0.00,false
30,25,3,0,0,1000,0,0.00,false
30,25,3,0,1,1000,0,0.00,false
30,25,3,1,0,1000,0,0.00,false
30,25,3,1,1,1000,0,0.00,false
30,25,3,2,2,1000,0,0.00,false
30,25,4,0,0,1000,0,0.00,false
30,25,4,0,1,1000,0,0.00,false
30,25,4,1,0,1000,0,0.00,false
30,25,4,1,1,1000,0,0.00,false
30,25,4,2,2,1000,0,0.00,false
30,25,5,0,0,1000,0,0.00,false
30,25,5,0,1,1000,0,0.00,false
30,25,5,1,0,1000,0,0.00,false
30,25,5,1,1,1000,0,0.00,false
30,25,5,2,2,1000,0,0.00,false
30,25,6,0,0,1000,0,0.00,false
30,25,6,0,1,1000,0,0.00,false
30,25,6,1,0,1000,0,0.00,false
30,25,6,1,1,1000,0,0.00,false
30,25,6,2,2,1000,0,0.00,false
30,25,7,0,0,1000,0,0.00,false
30,25,7,0,1,1000,0,0.00,false
30,25,7,1,0,1000,0,0.00,false
30,25,7,1,1,1000,0,0.00,false
30,25,7,2,2,1000,0,0.00,false
30,25,8,0,0,1000,0,0.00,false
30,25,8,0,1,1000,0,0.00,false
30,25,8,1,0,1000,0,0.00,false
30,25,8,1,1,1000,0,0.00,false
30,25,8,2,2,1000,0,0.00,false
30,25,9,0,0,1000,0,0.00,false
30,25,9,0,1,1000,0,0.00,false
30,25,9,1,0,1000,0,0.00,false
30,25,9,1,1,1000,0,0.00,false
30,25,9,2,2,1000,0,0.00,false
30,25,10,0,0,1000,0,0.00,false
30,25,10,0,1,1000,0,0.00,false
30,25,10,1,0,1000,0,0.00,false
30,25,10,1,1,1000,0,0.00,false
30,25,10,2,2,1000,0,0.00,false
30,25,11,0,0,1000,0,0.00,false
30,25,11,0,1,1000,0,0.00,false
30,25,11,1,0,1000,0,0.00,false
30,25,11,1,1,1000,0,0.00,false
30,25,11,2,2,1000,0,0.00,false
30,25,12,0,0,1000,0,0.00,false
30,25,12,0,1,1000,0,0.00,false
30,25,12,1,0,1000,0,0.00,false
30,25,12,1,1,1000,0,0.00,false
30,25,12,2,2,1000,0,0.00,false
30,25,13,0,0,1000,0,0.00,false
30,25,13,0,1,1000,0,0.00,false
30,25,13,1,0,1000,0,0.00,false
30,25,13,1,1,1000,0,0.00,false
30,25,13,2,2,1000,0,0.00,false
30,25,14,0,0,1000,0,0.00,false
30,25,14,0,1,1000,0,0.00,false
30,25,14,1,0,1000,0,0.00,false
30,25,14,1,1,1000,0,0.00,false
30,25,14,2,2,1000,0,0.00,false
30,25,15,0,0,1000,0,0.00,false
30,25,15,0,1,1000,0,0.00,false
30,25,15,1,0,1000,0,0.00,false
30,25,15,1,1,1000,0,0.00,false
30,25,15,2,2,1000,0,0.00,false
30,25,16,0,0,1000,0,0.00,false
30,25,16,0,1,1000,0,0.00,false
30,25,16,1,0,1000,0,0.00,false
30,25,16,1,1,1000,0,0.00,false
30,25,16,2,2,1000,0,0.00,false
30,25,17,0,0,1000,0,0.00,false
30,25,17,0,1,1000,0,0.00,false
30,25,17,1,0,1000,0,0.00,false
30,25,17,1,1,1000,0,0.00,false
30,25,17,2,2,1000,0,0.00,false
30,25,18,0,0,1000,0,0.00,false
30,25,18,0,1,1000,0,0.00,false
30,25,18,1,0,1000,0,0.00,false
30,25,18,1,1,1000,0,0.00,false
30,25,18,2,2,1000,0,0.00,false
30,25,19,0,0,1000,0,0.00,false
30,25,19,0,1,1000,0,0.00,false
30,25,19,1,0,1000,0,0.00,false
30,25,19,1,1,1000,0,0.00,false
30,25,19,2,2,1000,0,0.00,false
30,25,20,0,0,1000,0,0.00,false
30,25,20,0,1,1000,0,0.00,false
30,25,20,1,0,1000,0,0.00,false
30,25,20,1,1,1000,0,0.00,false
30,25,20,2,2,1000,0,0.00,false
30,25,21,0,0,1000,0,0.00,false
30,25,21,0,1,1000,0,0.00,false
30,25,21,1,0,1000,0,0.00,false
30,25,21,1,1,1000,0,0.00,false
30,25,21,2,2,1000,0,0.00,false
30,25,22,0,0,1000,0,0.00,false
30,25,22,0,1,1000,0,0.00,false
30,25,22,1,0,1000,0,0.00,false
30,25,22,1,1,1000,0,0.00,false
30,25,22,2,2,1000,0,0.00,false
30,25,23,0,0,1000,0,0.00,false
30,25,23,0,1,1000,0,0.00,false
30,25,23,1,0,1000,0,0.00,false
30,25,23,1,1,1000,0,0.00,false
30,25,23,2,2,1000,0,0.00,false
30,25,24,0,0,1000,0,0.00,false
30,25,24,0,1,1000,0,0.00,false
30,25,24,1,0,1000,0,0.00,false
30,25,24,1,1,1000,0,0.00,false
30,25,24,2,2,1000,0,0.00,false
30,25,26,0,0,1000,0,0.00,false
30,25,26,0,1,1000,0,0.00,false
30,25,26,1,0,1000,0,0.00,false
30,25,26,1,1,1000,0,0.00,false
30,25,26,2,2,1000,0,0.00,false
30,25,27,0,0,1000,0,0.00,false
30,25,27,0,1,1000,0,0.00,false
30,25,27,1,0,1000,0,0.00,false
30,25,27,1,1,1000,0,0.00,false
30,25,27,2,2,1000,0,0.00,false
30,25,28,0,0,1000,0,0.00,false
30,25,28,0,1,1000,0,0.00,false
30,25,28,1,0,1000,0,0.00,false
30,25,28,1,1,1000,0,0.00,false
30,25,28,2,2,1000,0,0.00,false
30,25,29,0,0,1000,0,0.00,false
30,25,29,0,1,1000,0,0.00,false
30,25,29,1,0,1000,0,0.00,false
30,25,29,1,1,1000,0,0.00,false
30,25,29,2,2,1000,0,0.00,false
30,26,1,0,0,1000,0,0.00,false
30,26,1,0,1,1000,0,0.00,false
30,26,1,1,0,1000,0,0.00,false
30,26,1,1,1,1000,0,0.00,false
30,26,1,2,2,1000,0,0.00,false
30,26,2,0,0,1000,0,0.00,false
